nct_id,title,study_status,study_type,phase,facility,facility_status,city,state,zip_code,latitude,longitude
NCT05099770,Proact: A Study of REACT in Subjects With Type 2 Diabetes Mellitus and Chronic Kidney Disease,RECRUITING,INTERVENTIONAL,PHASE3,"Clinical Advancement Center, PLLC",RECRUITING,San Antonio,Texas,78212,29.42412,-98.49363
NCT05099770,Proact: A Study of REACT in Subjects With Type 2 Diabetes Mellitus and Chronic Kidney Disease,RECRUITING,INTERVENTIONAL,PHASE3,University Health System,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT05131139,Enhance Study: Evaluation of Accuracy and Safety of the Eversense CGM System With Enhanced Features,UNKNOWN,INTERVENTIONAL,NA,"Clinical Trials of Texas, LLC. (CTT)",RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT05267626,"Study of AU-007, A Monoclonal Antibody That Binds to IL-2 and Inhibits IL-2Rα Binding, in Patients With Unresectable Locally Advanced or Metastatic Cancer",RECRUITING,INTERVENTIONAL,"PHASE1, PHASE2",START South Texas Accelerated Research Therapeutics,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT05305287,Quantifying Hepatic Mitochondrial Fluxes in Humans,RECRUITING,INTERVENTIONAL,PHASE4,Texas Diabetes Institute - University Health System,RECRUITING,San Antonio,Texas,78207,29.42412,-98.49363
NCT05305287,Quantifying Hepatic Mitochondrial Fluxes in Humans,RECRUITING,INTERVENTIONAL,PHASE4,University of Texas Health Science Center at San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT05838287,Pioglitazone on Heart Failure in Type-2 Diabetes Mellitus Participants,RECRUITING,INTERVENTIONAL,PHASE4,Texas Diabetes Institute/UH,RECRUITING,San Antonio,Texas,78229-3900,29.42412,-98.49363
NCT05960656,"SGLTi, Hepatic Glucose Production and Ketogenesis",RECRUITING,INTERVENTIONAL,PHASE1,Texas Diabetes Institute/UH,RECRUITING,San Antonio,Texas,78229-3900,29.42412,-98.49363
NCT06108076,Acute and Chronic Effects of Oral Ketones in Subjects With HFrEF and Diabetes,RECRUITING,INTERVENTIONAL,EARLY_PHASE1,University of Texas Health Science Center at San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT06246799,Comparative Effectiveness of Two Initial Combination Therapies in Patients With Recent Onset Diabetes,RECRUITING,INTERVENTIONAL,PHASE3,University Health System Texas Diabetic Institute,RECRUITING,San Antonio,Texas,78207,29.42412,-98.49363
NCT06246799,Comparative Effectiveness of Two Initial Combination Therapies in Patients With Recent Onset Diabetes,RECRUITING,INTERVENTIONAL,PHASE3,UT Health Science Center,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT06267391,Safety and Effectiveness of Endoscopic Intestinal Re-Cellularization Therapy in Individuals With Type II Diabetes,RECRUITING,INTERVENTIONAL,NA,"Diabetes & Glandular Disease Clinic, P.A.",RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT06267391,Safety and Effectiveness of Endoscopic Intestinal Re-Cellularization Therapy in Individuals With Type II Diabetes,RECRUITING,INTERVENTIONAL,NA,IMA Clinical Research - San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT06562907,"Study of GS-4571 in Healthy Participants, Nondiabetic Obese Participants, and Nonobese Participants With Type 2 Diabetes Mellitus (T2DM)",RECRUITING,INTERVENTIONAL,PHASE1,"ICON Early Phase Services, LLC",RECRUITING,San Antonio,Texas,78232,29.42412,-98.49363
NCT06706284,Glycemic and Weight Loss Effects of GLP-1R Agonist Therapy in Subjects With Spinal Cord Injury and Type 2 Diabetes,RECRUITING,INTERVENTIONAL,PHASE4,University Health - Texas Diabetic Institute,RECRUITING,San Antonio,Texas,78207,29.42412,-98.49363
NCT06706284,Glycemic and Weight Loss Effects of GLP-1R Agonist Therapy in Subjects With Spinal Cord Injury and Type 2 Diabetes,RECRUITING,INTERVENTIONAL,PHASE4,University of Texas Health Science Center at San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07024823,"A Study to Investigate Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of AZD4248 in Healthy Participants and Participants With Chronic Kidney Disease and Type 2 Diabetes and to Assess Home Measurements of Creatinine in a Non Interventional Cohort",RECRUITING,INTERVENTIONAL,PHASE1,Research Site,RECRUITING,San Antonio,Texas,78215,29.42412,-98.49363
NCT07053293,"SGLT2i, Hepatic Glucose Production, and SNS",RECRUITING,INTERVENTIONAL,EARLY_PHASE1,Texas Diabetes Institute/UH,RECRUITING,San Antonio,Texas,78229-3900,29.42412,-98.49363
NCT07053306,"SGLT2i, Ketoacidosis, Volume Contraction, and Insulinopenia",RECRUITING,INTERVENTIONAL,PHASE1,Texas Diabetes Institute/UH,RECRUITING,San Antonio,Texas,78229-3900,29.42412,-98.49363
NCT07053319,"SGLT2i, Pioglitazone, and Ketone Production in T2D",RECRUITING,INTERVENTIONAL,PHASE1,Texas Diabetes Institute/UH,RECRUITING,San Antonio,Texas,78229-3900,29.42412,-98.49363
NCT07064473,"EASi-PROTKT™ - A Study to Test Vicadrostat (BI 690517) Taken Together With Empagliflozin in People With Type 2 Diabetes, High Blood Pressure, and Cardiovascular Disease",RECRUITING,INTERVENTIONAL,PHASE3,IMA Clinical Research San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07064473,"EASi-PROTKT™ - A Study to Test Vicadrostat (BI 690517) Taken Together With Empagliflozin in People With Type 2 Diabetes, High Blood Pressure, and Cardiovascular Disease",RECRUITING,INTERVENTIONAL,PHASE3,"Pinnacle Clinical Research, LLC",NOT_YET_RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07064473,"EASi-PROTKT™ - A Study to Test Vicadrostat (BI 690517) Taken Together With Empagliflozin in People With Type 2 Diabetes, High Blood Pressure, and Cardiovascular Disease",RECRUITING,INTERVENTIONAL,PHASE3,University of Texas Health Science Center at San Antonio,NOT_YET_RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07064473,"EASi-PROTKT™ - A Study to Test Vicadrostat (BI 690517) Taken Together With Empagliflozin in People With Type 2 Diabetes, High Blood Pressure, and Cardiovascular Disease",RECRUITING,INTERVENTIONAL,PHASE3,Endeavor Clinical Trials,RECRUITING,San Antonio,Texas,78240,29.42412,-98.49363
NCT07064473,"EASi-PROTKT™ - A Study to Test Vicadrostat (BI 690517) Taken Together With Empagliflozin in People With Type 2 Diabetes, High Blood Pressure, and Cardiovascular Disease",RECRUITING,INTERVENTIONAL,PHASE3,Tekton Research-San Antonio-68916,RECRUITING,San Antonio,Texas,78258,29.42412,-98.49363
NCT07219602,A Study to Evaluate the Effect of Obicetrapib/Ezetimibe 10 mg Fixed-Dose Combination or Obicetrapib 10 mg Daily on Top of Guideline-Recommended Lipid-Lowering Therapy in Participants With Type 2 Diabetes and/or Metabolic Syndrome,RECRUITING,INTERVENTIONAL,PHASE3,Clinical Trials of Texas dba Flourish Research,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07271186,Study to Assess the Effects of Angiopoietin-like Protein 3 (ANGPTL3) Inhibition in Adult Participants With Diabetic Kidney Disease,RECRUITING,INTERVENTIONAL,PHASE2,Clinical Advancement Center,RECRUITING,San Antonio,Texas,78212,29.42412,-98.49363
NCT07271186,Study to Assess the Effects of Angiopoietin-like Protein 3 (ANGPTL3) Inhibition in Adult Participants With Diabetic Kidney Disease,RECRUITING,INTERVENTIONAL,PHASE2,University of Texas Health - San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07282600,"A Study of Eloralintide (LY3841136) in Participants With Obesity or Overweight, and Type 2 Diabetes",RECRUITING,INTERVENTIONAL,PHASE3,IMA Clinical Research San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07296484,Trial Against INtractable Type 2 Diabetes (CAPTAIN-T2D),RECRUITING,INTERVENTIONAL,PHASE2,"Diabetes & Glandular Disease Clinic, P.A.",RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07296484,Trial Against INtractable Type 2 Diabetes (CAPTAIN-T2D),RECRUITING,INTERVENTIONAL,PHASE2,Texas Valley Clinical Research - San Antonio TX,NOT_YET_RECRUITING,San Antonio,Texas,78251,29.42412,-98.49363
NCT07321886,"A Study of Eloralintide (LY3841136) in Participants With Obesity, or Overweight Without Type 2 Diabetes",RECRUITING,INTERVENTIONAL,PHASE3,IMA Clinical Research San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07340320,A Study of CX11 Tablets in Patients With Type 2 Diabetes Mellitus,RECRUITING,INTERVENTIONAL,PHASE2,"AES - DRS - Synexus Clinical Research US, Inc. - San Antonio",RECRUITING,San Antonio,Texas,78229-3272,29.42412,-98.49363
NCT07340320,A Study of CX11 Tablets in Patients With Type 2 Diabetes Mellitus,RECRUITING,INTERVENTIONAL,PHASE2,Flourish Research - San Antonio - PPDS,RECRUITING,San Antonio,Texas,78229-3539,29.42412,-98.49363
NCT07351045,A Clinical Study to Evaluate the Effects of Enicepatide (RO7795068) in Participants With Obesity or Overweight Without Type 2 Diabetes,RECRUITING,INTERVENTIONAL,PHASE3,Pinnacle Clinical Research - South San Antonio,RECRUITING,San Antonio,Texas,78222,29.42412,-98.49363
NCT07351045,A Clinical Study to Evaluate the Effects of Enicepatide (RO7795068) in Participants With Obesity or Overweight Without Type 2 Diabetes,RECRUITING,INTERVENTIONAL,PHASE3,IMA Clinical Research - San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07392190,A Study of Eloralintide (LY3841136) in Participants With Persistent Obesity Who Are Treated With a Weekly Incretin,RECRUITING,INTERVENTIONAL,PHASE3,IMA Clinical Research San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07392190,A Study of Eloralintide (LY3841136) in Participants With Persistent Obesity Who Are Treated With a Weekly Incretin,RECRUITING,INTERVENTIONAL,PHASE3,Endeavor Clinical Trials,RECRUITING,San Antonio,Texas,78240,29.42412,-98.49363
NCT07502508,Phase 2 Trial of Icovamenib in Participants With Type 2 Diabetes Mellitus Who Are Not Achieving Glycemic Targets While Using GLP-1-Based Therapy,RECRUITING,INTERVENTIONAL,PHASE2,"Diabetes & Glandular Disease Clinic, P.A.",RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07518004,ROME GS System Study,RECRUITING,INTERVENTIONAL,NA,Flourish Research - San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07521475,Evaluation of the Fully Closed Loop Omnipod® System in Type 2 Diabetes,RECRUITING,INTERVENTIONAL,NA,Tekton Research,NOT_YET_RECRUITING,San Antonio,Texas,78258,29.42412,-98.49363
NCT07546929,HP-211 Safety and Proof of Concept Dose Ranging Study in Patients With Type 2 Diabetes,RECRUITING,INTERVENTIONAL,PHASE2,Tekton Research,RECRUITING,San Antonio,Texas,78258,29.42412,-98.49363
NCT07564414,A Research Study to Look at How Two Different Doses of CagriSema and One Dose of Semaglutide Help People Living With Obesity With or Without Type 2 Diabetes Lose Weight,RECRUITING,INTERVENTIONAL,PHASE3,Quality Research Inc,RECRUITING,San Antonio,Texas,78209,29.42412,-98.49363
NCT07564414,A Research Study to Look at How Two Different Doses of CagriSema and One Dose of Semaglutide Help People Living With Obesity With or Without Type 2 Diabetes Lose Weight,RECRUITING,INTERVENTIONAL,PHASE3,AES San Antonio,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07564414,A Research Study to Look at How Two Different Doses of CagriSema and One Dose of Semaglutide Help People Living With Obesity With or Without Type 2 Diabetes Lose Weight,RECRUITING,INTERVENTIONAL,PHASE3,Northeast Clinical Research of San Antonio,RECRUITING,San Antonio,Texas,78233,29.42412,-98.49363
NCT07589608,"A Study to Investigate Weight Management With Macupatide and Eloralintide, Alone or in Combination, in Adult Participants With Obesity or Overweight",RECRUITING,INTERVENTIONAL,PHASE2,Endeavor Clinical Trials,RECRUITING,San Antonio,Texas,78240,29.42412,-98.49363
NCT07595549,A Study to Learn About the Study Medicine Called Berobenatide (PF-08653944) in People With Overweight or Obesity,RECRUITING,INTERVENTIONAL,PHASE3,VIP Trials,RECRUITING,San Antonio,Texas,78230,29.42412,-98.49363
NCT07662109,A Phase III Study to Investigate the Efficacy and Safety of the Combination of Elecoglipron and Dapagliflozin in Adults With Type 2 Diabetes Mellitus,RECRUITING,INTERVENTIONAL,PHASE3,Research Site,NOT_YET_RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07662135,A Phase III Study to Investigate the Efficacy and Safety of Elecoglipron Compared With Placebo in Adults With Type 2 Diabetes Mellitus and Impaired Renal Function on Background Dapagliflozin,RECRUITING,INTERVENTIONAL,PHASE3,Research Site,NOT_YET_RECRUITING,San Antonio,Texas,78257,29.42412,-98.49363
NCT07662213,"A Study to Find Out if the Study Drug Elecoglipron Helps Adults With Type 2 Diabetes Mellitus by Comparing it With Semaglutide, a Medicine Already Used to Treat Type 2 Diabetes Mellitus",RECRUITING,INTERVENTIONAL,PHASE3,Research Site,NOT_YET_RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT07662213,"A Study to Find Out if the Study Drug Elecoglipron Helps Adults With Type 2 Diabetes Mellitus by Comparing it With Semaglutide, a Medicine Already Used to Treat Type 2 Diabetes Mellitus",RECRUITING,INTERVENTIONAL,PHASE3,Research Site,NOT_YET_RECRUITING,San Antonio,Texas,78231,29.42412,-98.49363
NCT07668388,A Research Study Comparing How Well Different Doses of the Medicine UBT251 Lower Blood Sugar in People With Type 2 Diabetes,RECRUITING,INTERVENTIONAL,PHASE2,Quality Research Inc,RECRUITING,San Antonio,Texas,78209,29.42412,-98.49363
NCT07668388,A Research Study Comparing How Well Different Doses of the Medicine UBT251 Lower Blood Sugar in People With Type 2 Diabetes,RECRUITING,INTERVENTIONAL,PHASE2,Tekton Research Inc,RECRUITING,San Antonio,Texas,78258,29.42412,-98.49363
NCT07675161,MiniMed Fit Payload Wear Pediatric Study,RECRUITING,OBSERVATIONAL,,Diabetes and Glandular Disease Clinic PA,RECRUITING,San Antonio,Texas,78229,29.42412,-98.49363
NCT06112418,A Randomized Comparison of Stage-Based Care Versus Risk Factor-Based Care for Prevention of Cardiovascular Events,RECRUITING,INTERVENTIONAL,NA,"Privia Medical Group Gulf Coast, PLLC ( Javara Inc.)",RECRUITING,San Marcos,Texas,78666,29.88327,-97.94139
NCT07064473,"EASi-PROTKT™ - A Study to Test Vicadrostat (BI 690517) Taken Together With Empagliflozin in People With Type 2 Diabetes, High Blood Pressure, and Cardiovascular Disease",RECRUITING,INTERVENTIONAL,PHASE3,"Javara Inc. and Privia Medical Group Gulf Coast, PLLC",RECRUITING,San Marcos,Texas,78666,29.88327,-97.94139
NCT07296484,Trial Against INtractable Type 2 Diabetes (CAPTAIN-T2D),RECRUITING,INTERVENTIONAL,PHASE2,Elevate Clinical Research,RECRUITING,Seabrook,Texas,77586,29.56412,-95.02548
NCT06897475,A Study of LY3457263 Compared With Placebo in Participants With Type 2 Diabetes on a Stable Dose of Semaglutide or Tirzepatide,RECRUITING,INTERVENTIONAL,PHASE2,"Consano Clinical Research, LLC",RECRUITING,Shavano Park,Texas,78231,29.58495,-98.55252
NCT07064473,"EASi-PROTKT™ - A Study to Test Vicadrostat (BI 690517) Taken Together With Empagliflozin in People With Type 2 Diabetes, High Blood Pressure, and Cardiovascular Disease",RECRUITING,INTERVENTIONAL,PHASE3,Consano Clinical Research,RECRUITING,Shavano Park,Texas,78231,29.58495,-98.55252
NCT07215559,"A Study of Macupatide (LY3532226) and Eloralintide (LY3841136), Alone or in Combination, in Adults With Obesity or Overweight and With Type 2 Diabetes",RECRUITING,INTERVENTIONAL,PHASE2,"Consano Clinical Research, LLC",RECRUITING,Shavano Park,Texas,78231,29.58495,-98.55252
NCT07392190,A Study of Eloralintide (LY3841136) in Participants With Persistent Obesity Who Are Treated With a Weekly Incretin,RECRUITING,INTERVENTIONAL,PHASE3,"Consano Clinical Research, LLC",RECRUITING,Shavano Park,Texas,78231,29.58495,-98.55252
NCT07415954,A Research Study Comparing How Well Different Doses of the Medicine NNC0662-0419 Lower Blood Sugar in People With Type 2 Diabetes,RECRUITING,INTERVENTIONAL,PHASE2,"Consano Clinical Research, LLC",RECRUITING,Shavano Park,Texas,78231,29.58495,-98.55252
NCT07564414,A Research Study to Look at How Two Different Doses of CagriSema and One Dose of Semaglutide Help People Living With Obesity With or Without Type 2 Diabetes Lose Weight,RECRUITING,INTERVENTIONAL,PHASE3,"Consano Clinical Research, LLC",RECRUITING,Shavano Park,Texas,78231,29.58495,-98.55252
NCT07668388,A Research Study Comparing How Well Different Doses of the Medicine UBT251 Lower Blood Sugar in People With Type 2 Diabetes,RECRUITING,INTERVENTIONAL,PHASE2,Consano Clin Res-Shavano Park,RECRUITING,Shavano Park,Texas,78231,29.58495,-98.55252
NCT07064473,"EASi-PROTKT™ - A Study to Test Vicadrostat (BI 690517) Taken Together With Empagliflozin in People With Type 2 Diabetes, High Blood Pressure, and Cardiovascular Disease",RECRUITING,INTERVENTIONAL,PHASE3,Sherman Clinical Research,RECRUITING,Sherman,Texas,75090,33.63566,-96.60888
NCT07351045,A Clinical Study to Evaluate the Effects of Enicepatide (RO7795068) in Participants With Obesity or Overweight Without Type 2 Diabetes,RECRUITING,INTERVENTIONAL,PHASE3,"Texas Digestive Disease Consultants, PLLC d/b/a GI Alliance",RECRUITING,Southlake,Texas,76092,32.94124,-97.13418
NCT06112418,A Randomized Comparison of Stage-Based Care Versus Risk Factor-Based Care for Prevention of Cardiovascular Events,RECRUITING,INTERVENTIONAL,NA,Privia Medical Group- North Texas,RECRUITING,Stephenville,Texas,76401,32.2207,-98.20226
NCT07064473,"EASi-PROTKT™ - A Study to Test Vicadrostat (BI 690517) Taken Together With Empagliflozin in People With Type 2 Diabetes, High Blood Pressure, and Cardiovascular Disease",RECRUITING,INTERVENTIONAL,PHASE3,Javara Inc.-Stephenville-68996,RECRUITING,Stephenville,Texas,76401,32.2207,-98.20226
NCT07340320,A Study of CX11 Tablets in Patients With Type 2 Diabetes Mellitus,RECRUITING,INTERVENTIONAL,PHASE2,Privia Medical Group- North Texas - Stephenville - Javara - PPDS,RECRUITING,Stephenville,Texas,76401-1860,32.2207,-98.20226
NCT05099770,Proact: A Study of REACT in Subjects With Type 2 Diabetes Mellitus and Chronic Kidney Disease,RECRUITING,INTERVENTIONAL,PHASE3,Prolato Clinical Research Center - Sugar Land,RECRUITING,Sugar Land,Texas,77479,29.61968,-95.63495
NCT06267391,Safety and Effectiveness of Endoscopic Intestinal Re-Cellularization Therapy in Individuals With Type II Diabetes,RECRUITING,INTERVENTIONAL,NA,Mt. Olympus Medical Research,RECRUITING,Sugar Land,Texas,77479,29.61968,-95.63495
NCT07546929,HP-211 Safety and Proof of Concept Dose Ranging Study in Patients With Type 2 Diabetes,RECRUITING,INTERVENTIONAL,PHASE2,"Simcare Medical Research, LLC.",RECRUITING,Sugar Land,Texas,77478,29.61968,-95.63495
NCT07564414,A Research Study to Look at How Two Different Doses of CagriSema and One Dose of Semaglutide Help People Living With Obesity With or Without Type 2 Diabetes Lose Weight,RECRUITING,INTERVENTIONAL,PHASE3,"Mt Olympus Medical Research, LLC",RECRUITING,Sugar Land,Texas,77478,29.61968,-95.63495
NCT07662213,"A Study to Find Out if the Study Drug Elecoglipron Helps Adults With Type 2 Diabetes Mellitus by Comparing it With Semaglutide, a Medicine Already Used to Treat Type 2 Diabetes Mellitus",RECRUITING,INTERVENTIONAL,PHASE3,Research Site,NOT_YET_RECRUITING,Sugar Land,Texas,77478,29.61968,-95.63495
NCT06906627,Implementation pRogram to Improve Screening and Management for CKD in Diabetes (Program 1) (IRIS-CKD),RECRUITING,INTERVENTIONAL,NA,Baylor Scott & White,RECRUITING,Temple,Texas,76508,31.09823,-97.34278
NCT06906640,Implementation pRogram to Improve Screening and Management for CKD in Diabetes (IRIS-CKD) (Program 2),RECRUITING,INTERVENTIONAL,NA,Baylor Scott & White,RECRUITING,Temple,Texas,76508,31.09823,-97.34278
NCT05099770,Proact: A Study of REACT in Subjects With Type 2 Diabetes Mellitus and Chronic Kidney Disease,RECRUITING,INTERVENTIONAL,PHASE3,Renal Physicians of Montgomery County,RECRUITING,The Woodlands,Texas,77384,30.15799,-95.48938
NCT07064473,"EASi-PROTKT™ - A Study to Test Vicadrostat (BI 690517) Taken Together With Empagliflozin in People With Type 2 Diabetes, High Blood Pressure, and Cardiovascular Disease",RECRUITING,INTERVENTIONAL,PHASE3,Northwest Houston Heart Center,RECRUITING,Tomball,Texas,77375,30.09716,-95.61605
NCT07351058,A Clinical Study to Evaluate the Effects of Enicepatide (RO7795068) in Participants With Obesity or Overweight and Type 2 Diabetes,RECRUITING,INTERVENTIONAL,PHASE3,DM Clinical Research,RECRUITING,Tomball,Texas,77375,30.09716,-95.61605
NCT07064473,"EASi-PROTKT™ - A Study to Test Vicadrostat (BI 690517) Taken Together With Empagliflozin in People With Type 2 Diabetes, High Blood Pressure, and Cardiovascular Disease",RECRUITING,INTERVENTIONAL,PHASE3,"Velocity Clinical Research, Waco",RECRUITING,Waco,Texas,76710,31.54933,-97.14667
NCT07546929,HP-211 Safety and Proof of Concept Dose Ranging Study in Patients With Type 2 Diabetes,RECRUITING,INTERVENTIONAL,PHASE2,Velocity Clinical Research Waco,RECRUITING,Waco,Texas,76710,31.54933,-97.14667
NCT06897475,A Study of LY3457263 Compared With Placebo in Participants With Type 2 Diabetes on a Stable Dose of Semaglutide or Tirzepatide,RECRUITING,INTERVENTIONAL,PHASE2,Texas Valley Clinical Research,RECRUITING,Weslaco,Texas,78596,26.15952,-97.99084
NCT07064473,"EASi-PROTKT™ - A Study to Test Vicadrostat (BI 690517) Taken Together With Empagliflozin in People With Type 2 Diabetes, High Blood Pressure, and Cardiovascular Disease",RECRUITING,INTERVENTIONAL,PHASE3,Texas Valley Clinical Research,RECRUITING,Weslaco,Texas,78596,26.15952,-97.99084
NCT07215559,"A Study of Macupatide (LY3532226) and Eloralintide (LY3841136), Alone or in Combination, in Adults With Obesity or Overweight and With Type 2 Diabetes",RECRUITING,INTERVENTIONAL,PHASE2,Texas Valley Clinical Research,RECRUITING,Weslaco,Texas,78596,26.15952,-97.99084
NCT07296484,Trial Against INtractable Type 2 Diabetes (CAPTAIN-T2D),RECRUITING,INTERVENTIONAL,PHASE2,"Texas Valley Clinical Research, LLC",RECRUITING,Weslaco,Texas,78596,26.15952,-97.99084
NCT07392190,A Study of Eloralintide (LY3841136) in Participants With Persistent Obesity Who Are Treated With a Weekly Incretin,RECRUITING,INTERVENTIONAL,PHASE3,Texas Valley Clinical Research,RECRUITING,Weslaco,Texas,78596,26.15952,-97.99084
NCT07589608,"A Study to Investigate Weight Management With Macupatide and Eloralintide, Alone or in Combination, in Adult Participants With Obesity or Overweight",RECRUITING,INTERVENTIONAL,PHASE2,Texas Valley Clinical Research,RECRUITING,Weslaco,Texas,78596,26.15952,-97.99084
NCT07662213,"A Study to Find Out if the Study Drug Elecoglipron Helps Adults With Type 2 Diabetes Mellitus by Comparing it With Semaglutide, a Medicine Already Used to Treat Type 2 Diabetes Mellitus",RECRUITING,INTERVENTIONAL,PHASE3,Research Site,NOT_YET_RECRUITING,Weslaco,Texas,78596,26.15952,-97.99084
NCT07392190,A Study of Eloralintide (LY3841136) in Participants With Persistent Obesity Who Are Treated With a Weekly Incretin,RECRUITING,INTERVENTIONAL,PHASE3,Medrasa Clinical Research,RECRUITING,Wylie,Texas,75098,33.01512,-96.53888
